assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.715,1.1997
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1985,-79.3847222,9.2138889
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"MO, QCNE",PreservedSpecimen,1996,-77.55,-0.88333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.96209717,9.3229599
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.8942,3.6122
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-83.1603,9.9828
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1986,-77.133,3.933
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Herbario Amazónico Colombiano,PreservedSpecimen,0,-67.788889,3.119444
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-78.1278,-4.4375
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1998,-67.44861,2.91167
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.1697,5.8342
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-59.3839,5.1039
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1994,-59.9833,5.10833
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1998,-67.4486,2.9117
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.28679657,9.31929016
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1987,-50.183333,-0.7
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-58.2892,0.2133
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1987,-77.0,3.917
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.8261,-1.0294
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"JAUM, MO",PreservedSpecimen,1989,-76.31666,6.53333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.9647,1.1286
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,U,PreservedSpecimen,1914,-52.65,5.01666667
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1992,-52.7,4.05
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1985,-65.717,3.833
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-65.5758,3.4842
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-66.9733,-0.1458
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1971,-79.81583,9.24388
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-72.8556,-5.1583
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.0117,6.5497
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1986,-77.0,3.917
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.1231,6.7908
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,0,-79.6973,9.12099
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1931,-79.86805,9.15861
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,2009,-79.78,9.33389
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.8658,4.2467
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.6953,5.9842
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"AAU, MO",PreservedSpecimen,1985,-78.38333,1.03333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-49.6133,-1.6056
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1991,-65.25,5.5
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Herbario Amazónico Colombiano,PreservedSpecimen,0,-67.85,3.53333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1986,-77.0,3.91666
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1994,-75.333,7.5
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,HumanObservation,2011,-79.7741,9.19917
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1987,-77.0,3.83333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1984,-66.16666,0.83333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,HumanObservation,2011,-79.8536,9.10353
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2002,-75.67194,1.6675
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-66.0803,5.3361
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-69.7656,0.6161
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,F,PreservedSpecimen,1972,-75.5,7.0
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-73.6292,-4.8983
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,UFRGS,PreservedSpecimen,2012,-67.000556,-0.160278
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.78690338,9.07645989
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1979,-60.14556,-12.74083
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.4567,4.805
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-60.1114,-3.0514
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-73.2128,7.4767
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,1999,-72.45139,0.00111
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,JBRJ,PreservedSpecimen,2012,-67.000556,-0.160278
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-79.8442,9.1592
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-67.6753,0.1036
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,U,PreservedSpecimen,2001,-58.78333333,5.01666667
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-73.3883,7.0889
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,0,-71.9,-0.817
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"HUA, MO",PreservedSpecimen,1994,-75.33333,7.5
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"COL, MO",PreservedSpecimen,1998,-67.85,3.53333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1982,-76.623,5.708
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"MO, QCNE",PreservedSpecimen,1992,-78.66666,1.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,1990,-72.40114,-0.59283
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Barro Colorado Nature Monument - Soberania National Park,HumanObservation,2011,-79.85346716,9.10538698
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1987,-79.5011111,9.2511111
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,2011,-80.0238,8.75997
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-74.7447,2.7644
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-67.4656,3.6464
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.3383,5.3017
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,U,PreservedSpecimen,1993,-59.55,3.3
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1979,-66.9666667,1.9833333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.6322,4.6686
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Barro Colorado Nature Monument - Soberania National Park,HumanObservation,2012,-79.85346716,9.10538698
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Herbario Amazónico Colombiano,PreservedSpecimen,0,-67.85,3.805556
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1987,-77.0,3.66666
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1978,-66.567,3.6
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,CAY,PreservedSpecimen,1989,-52.7,4.09167
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1987,-65.78,1.43
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-55.6708,-1.1794
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.9961,1.3197
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),PreservedSpecimen,1993,-68.216667,2.2
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1992,-68.233,2.217
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-83.5503,8.5061
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-59.8336,-3.0428
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-67.5842,1.0522
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.79889679,9.07851982
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.74069977,9.16878033
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-64.0811,-11.0975
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,HumanObservation,2008,-79.7989,9.07852
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Universidad de Antioquia,PreservedSpecimen,1972,-75.05824,7.319762
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-78.4333,0.8997
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Universidad de Antioquia,PreservedSpecimen,1984,-74.899878,5.247214
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.1319,6.2239
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.2192,2.4597
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2015,-67.827,3.802778
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Nacional de Pesquisas da Amazônia (INPA),PreservedSpecimen,1991,-72.75,-7.883333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,0,-79.4499,9.24431
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.2767,4.6217
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1995,-82.65,9.63611
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"MO, QCNE",PreservedSpecimen,1996,-79.73333,0.35
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,U,PreservedSpecimen,1992,-52.7,4.16666667
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,INBio,PreservedSpecimen,1995,-82.65,9.636111
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-54.4467,5.5203
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-63.6608,-10.8825
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MNHN,PreservedSpecimen,1992,-52.7,4.05
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-67.6264,4.3581
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Universidad Tecnológica del Chocó,PreservedSpecimen,1985,-76.660037,5.72189
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1989,-60.7333,5.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-72.1925,0.0061
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-61.0042,5.3844
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1953,-65.1,2.5
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-61.4628,5.8792
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.6278,3.9022
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1985,-79.5,9.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1986,-57.216667,-1.15
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1986,-57.05,-1.033333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,F,PreservedSpecimen,0,-65.9119,7.0758
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,HumanObservation,2011,-79.7407,9.16878
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1985,-78.383,1.033
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-56.5389,3.6911
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.1392,0.4878
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Universidad de Antioquia,PreservedSpecimen,2011,-75.020833,7.348333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,traits,,0,-79.52649689,9.39657974
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-60.2103,-2.945
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-62.2964,5.9081
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.3847,0.2458
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-73.7603,-5.8583
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-67.0681,2.0367
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1987,-67.08917,-0.13056
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-57.5222,5.2797
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.6739,5.9253
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-76.9725,5.5139
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,HUA,PreservedSpecimen,1999,-75.13333,6.8
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1982,-79.5,9.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Universidad de Antioquia,PreservedSpecimen,1998,-74.87857,6.465809
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Gentry Transect Dataset,HumanObservation,0,-77.079,3.978
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1984,-66.9830556,1.9705556
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Museo Nacional de Costa Rica (MNCR),PreservedSpecimen,1985,-79.5,9.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MEL,PreservedSpecimen,1985,-79.5,9.25
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1974,-79.81583,9.24388
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1978,-66.56,3.6
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1974,-79.66666,9.5
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2009,-70.151389,-0.618056
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,1999,-72.45139,0.07416
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-56.1556,3.8797
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-50.8994,1.4828
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-74.9294,2.1517
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,HumanObservation,2012,-79.9621,9.32296
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1981,-77.13333,3.93333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-50.9264,2.4322
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1981,-54.433333,-0.916667
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,CAY,PreservedSpecimen,1992,-52.7,4.09167
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Barro Colorado Nature Monument - Soberania National Park,HumanObservation,2011,-79.74066954,9.16886514
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,0,-79.7969,9.27206
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.2225,5.6692
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-74.7289,-0.2619
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2000,-74.816253,-0.2005
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-66.4344,5.8694
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,F,PreservedSpecimen,0,-72.8667,3.8811
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1987,-77.08333,3.98333
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,US,PreservedSpecimen,1978,-63.41,5.98
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-59.9283,-2.9158
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-66.4442,4.0897
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-77.2467,6.0508
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,PanamaPlots,,0,-79.7787,9.32393
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.0975,7.0964
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,,PreservedSpecimen,1999,-79.73333,0.35
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-75.7397,6.4506
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Barro Colorado Nature Monument - Soberania National Park,HumanObservation,2012,-79.74066954,9.16886514
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2000,-72.45139,0.07416
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1984,-66.167,0.833
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1987,-65.783,1.433
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1966,-79.375,9.23388
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,MO,PreservedSpecimen,1996,-78.36,-5.27
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,ntt,,0,-73.5,-3.7831
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,Instituto Amazónico de Investigaciones Científicas SINCHI,PreservedSpecimen,2004,-67.85,3.805556
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,NY,PreservedSpecimen,1982,-53.21666667,3.617
151956687,22484069,Abarema barbouriana,1,1,1,Condit,2019,Richard Condit,Extant (resident),,,,,,"COL, GH, MO",PreservedSpecimen,1993,-68.21666,2.2
